subjectID,color,size_delta,contrast,response
S1,FALSE,-70,negative,1
S1,FALSE,-10,negative,0
S1,TRUE,0,negative,1
S1,FALSE,-50,negative,1
S1,TRUE,10,negative,0
S1,TRUE,10,negative,0
S1,FALSE,-70,negative,1
S1,TRUE,-40,negative,1
S1,TRUE,60,negative,0
S1,FALSE,40,negative,0
S1,TRUE,-80,negative,1
S1,TRUE,-0,negative,1
S1,FALSE,50,negative,0
S1,FALSE,0,negative,0
S1,FALSE,60,negative,0
S1,FALSE,60,negative,1
S1,TRUE,10,negative,0
S1,TRUE,-50,negative,1
S1,TRUE,-50,negative,1
S1,TRUE,80,negative,1
S1,FALSE,-40,negative,1
S1,TRUE,-50,negative,1
S1,TRUE,10,negative,1
S1,FALSE,-0,negative,0
S1,TRUE,-70,negative,1
S1,TRUE,-40,negative,1
S1,TRUE,-50,negative,1
S1,FALSE,-80,negative,1
S1,FALSE,70,negative,1
S1,TRUE,-40,negative,1
S1,FALSE,-40,negative,0
S1,FALSE,10,negative,1
S1,TRUE,40,negative,1
S1,TRUE,-30,negative,1
S1,FALSE,30,negative,0
S1,TRUE,0,negative,1
S1,FALSE,10,negative,0
S1,FALSE,30,negative,0
S1,FALSE,80,negative,0
S1,FALSE,-20,negative,1
S1,FALSE,80,negative,0
S1,TRUE,0,negative,1
S1,FALSE,80,negative,0
S1,FALSE,0,negative,1
S1,TRUE,10,negative,1
S1,TRUE,0,negative,0
S1,FALSE,0,negative,0
S1,TRUE,-50,negative,1
S1,FALSE,-40,negative,1
S1,TRUE,50,negative,1
S1,TRUE,-0,negative,1
S1,TRUE,-50,negative,1
S1,TRUE,-20,negative,1
S1,FALSE,80,negative,0
S1,FALSE,30,negative,0
S1,FALSE,20,negative,0
S1,FALSE,80,negative,0
S1,TRUE,-20,negative,1
S1,FALSE,70,negative,0
S1,TRUE,0,negative,1
S1,TRUE,-80,negative,1
S1,TRUE,-60,negative,1
S1,TRUE,-30,negative,1
S1,FALSE,-50,negative,1
S1,FALSE,60,negative,1
S1,TRUE,-30,negative,1
S1,TRUE,50,negative,0
S1,FALSE,-30,negative,1
S1,FALSE,10,negative,0
S1,TRUE,80,negative,1
S1,TRUE,-80,negative,1
S1,FALSE,70,negative,0
S1,TRUE,30,negative,0
S1,TRUE,20,negative,1
S1,TRUE,50,negative,0
S1,TRUE,-70,negative,1
S1,FALSE,-40,negative,1
S1,FALSE,-80,negative,1
S1,FALSE,70,negative,0
S1,FALSE,-30,negative,0
S1,TRUE,-40,negative,1
S1,FALSE,40,negative,0
S1,FALSE,50,negative,0
S1,TRUE,20,negative,1
S1,FALSE,0,negative,1
S1,TRUE,10,negative,0
S1,FALSE,10,negative,0
S1,TRUE,-60,negative,1
S1,TRUE,-80,negative,1
S1,TRUE,-80,negative,1
S1,FALSE,30,negative,0
S1,FALSE,70,negative,0
S1,TRUE,70,negative,1
S1,FALSE,-60,negative,0
S1,TRUE,-60,negative,1
S1,TRUE,-40,negative,1
S1,FALSE,30,negative,1
S1,FALSE,0,negative,1
S1,TRUE,70,negative,0
S1,FALSE,70,negative,0
S1,FALSE,-70,negative,0
S1,TRUE,-60,negative,1
S1,FALSE,20,negative,0
S1,TRUE,-30,negative,1
S1,TRUE,-70,negative,1
S1,TRUE,-80,negative,1
S1,TRUE,30,negative,1
S1,TRUE,-10,negative,1
S1,TRUE,0,negative,1
S1,TRUE,20,negative,1
S1,FALSE,-30,negative,1
S1,TRUE,30,negative,1
S1,FALSE,-60,negative,1
S1,FALSE,50,negative,0
S1,TRUE,-50,negative,1
S1,FALSE,-10,negative,1
S1,FALSE,70,negative,0
S1,FALSE,-30,negative,1
S1,TRUE,10,negative,1
S1,TRUE,80,negative,1
S1,TRUE,20,negative,1
S1,TRUE,-60,negative,1
S1,TRUE,20,negative,1
S1,TRUE,20,negative,0
S1,FALSE,0,negative,0
S1,TRUE,30,negative,0
S1,TRUE,10,negative,1
S1,TRUE,60,negative,0
S1,TRUE,-60,negative,1
S1,FALSE,30,negative,0
S1,TRUE,-30,negative,1
S1,FALSE,10,negative,0
S1,FALSE,20,negative,1
S1,TRUE,40,negative,0
S1,FALSE,-20,negative,1
S1,TRUE,-30,negative,1
S1,FALSE,-50,negative,1
S1,TRUE,-20,negative,0
S1,FALSE,-0,negative,1
S1,FALSE,-60,negative,1
S1,FALSE,30,negative,0
S1,TRUE,-60,negative,1
S1,FALSE,-50,negative,1
S1,TRUE,50,negative,0
S1,FALSE,60,negative,0
S1,FALSE,-40,negative,1
S1,FALSE,-70,negative,1
S1,TRUE,60,negative,0
S1,TRUE,70,negative,0
S1,FALSE,-40,negative,1
S1,FALSE,-40,negative,0
S1,TRUE,0,negative,1
S1,TRUE,30,negative,0
S1,TRUE,30,negative,0
S1,FALSE,20,negative,0
S1,FALSE,-80,negative,1
S1,TRUE,-10,negative,1
S1,TRUE,0,negative,1
S1,FALSE,-0,negative,0
S1,FALSE,-60,negative,1
S1,FALSE,30,negative,0
S1,TRUE,30,negative,1
S1,FALSE,40,negative,0
S1,FALSE,10,negative,0
S1,FALSE,60,negative,0
S1,TRUE,-20,negative,1
S1,FALSE,0,negative,0
S1,FALSE,-70,negative,1
S1,TRUE,0,negative,1
S1,FALSE,-10,negative,0
S1,TRUE,-50,negative,1
S1,FALSE,-60,negative,1
S1,FALSE,70,negative,0
S1,FALSE,50,negative,0
S1,FALSE,60,negative,0
S1,TRUE,-20,negative,0
S1,TRUE,60,negative,0
S1,FALSE,-70,negative,1
S1,TRUE,-40,negative,1
S1,TRUE,0,negative,1
S1,TRUE,80,negative,0
S1,TRUE,30,negative,0
S1,TRUE,10,negative,1
S1,TRUE,50,negative,0
S1,TRUE,10,negative,0
S1,FALSE,60,negative,0
S1,TRUE,40,negative,0
S1,FALSE,60,negative,0
S1,FALSE,60,negative,0
S1,TRUE,60,negative,0
S1,FALSE,-40,negative,0
S1,FALSE,30,negative,0
S1,TRUE,-50,negative,1
S1,FALSE,-10,negative,0
S1,TRUE,80,negative,0
S1,TRUE,-80,negative,1
S1,TRUE,-50,negative,1
S1,FALSE,-60,negative,1
S1,FALSE,-80,negative,1
S1,FALSE,20,negative,1
S1,FALSE,-70,negative,1
S1,FALSE,50,negative,1
S1,TRUE,-20,negative,1
S1,FALSE,-30,negative,1
S1,FALSE,20,negative,0
S1,TRUE,-20,negative,1
S1,FALSE,80,negative,0
S1,TRUE,-70,negative,1
S1,FALSE,20,negative,0
S1,FALSE,-20,negative,1
S1,TRUE,-10,negative,1
S1,TRUE,70,negative,0
S1,TRUE,-40,negative,1
S1,TRUE,-30,negative,1
S1,FALSE,-10,negative,1
S1,TRUE,50,negative,0
S1,TRUE,-70,negative,1
S1,TRUE,-50,negative,1
S1,FALSE,0,negative,0
S1,FALSE,-10,negative,0
S1,FALSE,0,negative,1
S1,FALSE,80,negative,0
S1,TRUE,20,negative,1
S1,FALSE,-0,negative,0
S1,FALSE,60,negative,0
S1,TRUE,-60,negative,1
S1,TRUE,60,negative,0
S1,TRUE,10,negative,0
S1,FALSE,-40,negative,0
S1,FALSE,-70,negative,1
S1,TRUE,-50,negative,1
S1,TRUE,70,negative,1
S1,FALSE,60,negative,0
S1,TRUE,50,negative,1
S1,TRUE,-60,negative,1
S1,FALSE,70,negative,0
S1,FALSE,0,negative,1
S1,FALSE,10,negative,0
S1,TRUE,70,negative,1
S1,TRUE,-80,negative,1
S1,TRUE,10,negative,1
S1,FALSE,-30,negative,0
S1,TRUE,0,negative,1
S1,FALSE,80,negative,0
S1,TRUE,-70,negative,1
S1,FALSE,-50,negative,1
S1,TRUE,60,negative,1
S1,FALSE,0,negative,0
S1,TRUE,-10,negative,1
S1,TRUE,20,negative,1
S1,TRUE,-20,negative,1
S1,TRUE,-40,negative,1
S1,FALSE,30,negative,0
S1,TRUE,-0,negative,1
S1,TRUE,50,negative,0
S1,FALSE,30,negative,1
S1,TRUE,0,negative,1
S1,TRUE,-20,negative,0
S1,FALSE,-40,negative,1
S1,FALSE,80,negative,0
S1,FALSE,30,negative,0
S1,TRUE,60,negative,1
S1,TRUE,10,negative,0
S1,TRUE,80,negative,0
S1,FALSE,40,negative,0
S1,FALSE,80,negative,0
S1,FALSE,-70,negative,1
S1,FALSE,-50,negative,1
S1,TRUE,-10,negative,1
S1,TRUE,-80,negative,1
S1,TRUE,-0,negative,1
S1,TRUE,-10,negative,0
S1,FALSE,40,negative,0
S1,TRUE,-10,negative,1
S1,TRUE,20,negative,0
S1,FALSE,-50,negative,0
S1,TRUE,-80,negative,1
S1,FALSE,10,negative,0
S1,FALSE,-80,negative,1
S1,FALSE,30,negative,0
S1,FALSE,70,negative,0
S1,FALSE,0,negative,0
S1,FALSE,70,negative,0
S1,FALSE,80,negative,0
S1,TRUE,40,negative,1
S1,TRUE,-30,negative,0
S1,FALSE,-60,negative,1
S1,FALSE,70,negative,0
S1,FALSE,-60,negative,1
S1,TRUE,60,negative,0
S1,FALSE,-20,negative,0
S1,TRUE,20,negative,0
S1,TRUE,30,negative,0
S1,TRUE,20,negative,0
S1,FALSE,-60,negative,0
S1,FALSE,50,negative,0
S1,FALSE,-50,negative,1
S1,TRUE,40,negative,0
S1,FALSE,-10,negative,1
S1,FALSE,30,negative,0
S1,FALSE,-70,negative,1
S1,FALSE,-60,negative,1
S1,TRUE,70,negative,0
S1,TRUE,80,negative,0
S1,TRUE,10,negative,0
S1,TRUE,70,negative,0
S1,FALSE,60,negative,0
S1,FALSE,50,negative,0
S1,FALSE,-60,negative,1
S1,TRUE,-60,negative,1
S1,TRUE,-80,negative,1
S1,TRUE,40,negative,0
S1,TRUE,-50,negative,1
S1,TRUE,60,negative,0
S1,TRUE,-20,negative,1
S1,TRUE,-60,negative,1
S1,FALSE,-40,negative,1
S1,TRUE,50,negative,0
S1,TRUE,-80,negative,1
S1,FALSE,10,negative,0
S1,TRUE,70,negative,0
S1,TRUE,10,negative,1
S1,FALSE,10,negative,1
S1,TRUE,80,negative,0
S1,FALSE,60,negative,0
S1,FALSE,80,negative,0
S1,FALSE,70,negative,0
S1,TRUE,-80,negative,1
S1,FALSE,30,negative,0
S1,TRUE,-10,negative,1
S1,TRUE,10,negative,1
S1,TRUE,-50,negative,1
S1,FALSE,-70,negative,1
S1,TRUE,-30,negative,1
S1,FALSE,-20,negative,0
S1,TRUE,-70,negative,1
S1,TRUE,-80,negative,1
S1,TRUE,40,negative,0
S1,FALSE,-70,negative,1
S1,FALSE,80,negative,0
S1,TRUE,30,negative,1
S1,FALSE,-10,negative,1
S1,TRUE,-60,negative,1
S1,TRUE,-40,negative,1
S1,FALSE,0,negative,0
S1,FALSE,10,negative,1
S1,FALSE,80,negative,0
S1,FALSE,10,negative,0
S1,TRUE,60,negative,1
S1,FALSE,0,negative,0
S1,TRUE,60,negative,0
S1,FALSE,10,negative,0
S1,TRUE,70,negative,0
S1,FALSE,-50,negative,1
S1,FALSE,-60,negative,1
S1,TRUE,0,negative,1
S1,TRUE,-80,negative,1
S1,FALSE,80,negative,0
S1,TRUE,80,negative,1
S1,TRUE,40,negative,0
S1,FALSE,-80,negative,1
S1,FALSE,70,negative,0
S1,TRUE,0,negative,0
S1,TRUE,-0,negative,1
S1,FALSE,-20,negative,0
S1,TRUE,-20,negative,1
S1,TRUE,80,negative,1
S1,FALSE,0,negative,0
S1,TRUE,40,negative,0
S1,FALSE,60,negative,0
S1,FALSE,0,negative,1
S1,FALSE,40,negative,0
S1,FALSE,-10,negative,0
S1,TRUE,0,negative,1
S1,FALSE,30,negative,1
S1,TRUE,40,negative,1
S1,FALSE,-20,negative,0
S1,FALSE,-10,negative,0
S1,TRUE,-60,negative,1
S1,TRUE,-50,negative,1
S1,TRUE,40,negative,0
S1,TRUE,40,negative,0
S1,TRUE,80,negative,0
S1,FALSE,-10,negative,1
S1,TRUE,-80,negative,1
S1,TRUE,50,negative,0
S1,FALSE,80,negative,0
S1,TRUE,80,negative,0
S1,FALSE,20,negative,1
S1,FALSE,-10,negative,0
S1,FALSE,-60,negative,1
S1,TRUE,-60,negative,1
S1,TRUE,40,negative,0
S1,FALSE,20,negative,1
S1,FALSE,-10,negative,1
S1,FALSE,70,negative,0
S1,FALSE,-80,negative,1
S1,TRUE,0,negative,1
S1,FALSE,60,negative,0
S1,TRUE,80,negative,1
S1,FALSE,60,negative,0
S1,TRUE,-0,negative,0
S1,FALSE,-20,negative,0
S1,FALSE,-30,negative,1
S1,FALSE,0,negative,1
S1,TRUE,40,negative,1
S1,TRUE,-70,negative,1
S1,FALSE,-50,negative,1
S1,TRUE,30,negative,1
S1,TRUE,40,negative,1
S1,TRUE,10,negative,1
S1,FALSE,20,negative,0
S1,TRUE,50,negative,0
S1,FALSE,-30,negative,0
S1,TRUE,20,negative,1
S1,TRUE,60,negative,0
S1,FALSE,0,negative,0
S1,FALSE,-50,negative,1
S1,TRUE,30,negative,0
S1,TRUE,60,negative,0
S1,FALSE,-80,negative,1
S1,FALSE,-60,negative,1
S1,TRUE,70,negative,0
S1,TRUE,-80,negative,1
S1,TRUE,20,negative,0
S1,FALSE,60,negative,0
S1,TRUE,10,negative,0
S1,TRUE,10,negative,1
S1,TRUE,70,negative,0
S1,FALSE,40,negative,0
S1,FALSE,40,negative,0
S1,TRUE,40,negative,0
S1,FALSE,-20,negative,0
S1,FALSE,70,negative,0
S1,FALSE,50,negative,0
S1,FALSE,50,negative,0
S1,TRUE,0,negative,1
S1,FALSE,-30,negative,0
S1,FALSE,-30,negative,1
S1,TRUE,0,negative,1
S1,TRUE,-40,negative,1
S1,FALSE,10,negative,0
S1,FALSE,-50,negative,1
S1,TRUE,-10,negative,0
S1,TRUE,-10,negative,0
S1,TRUE,-10,negative,1
S1,FALSE,70,negative,0
S1,FALSE,60,negative,1
S1,FALSE,10,negative,0
S1,TRUE,10,negative,1
S1,FALSE,30,negative,0
S1,FALSE,-60,negative,1
S1,TRUE,-50,negative,1
S1,FALSE,80,negative,0
S1,TRUE,-30,negative,1
S1,TRUE,-30,negative,1
S1,TRUE,60,negative,1
S1,TRUE,20,negative,0
S1,FALSE,-30,negative,1
S1,FALSE,30,negative,0
S1,TRUE,-10,negative,0
S1,TRUE,-0,negative,1
S1,FALSE,-20,negative,1
S1,FALSE,-40,negative,1
S1,TRUE,-40,negative,1
S1,TRUE,10,negative,0
S1,FALSE,-40,negative,1
S1,TRUE,20,negative,0
S1,TRUE,20,negative,1
S1,FALSE,0,negative,1
S1,TRUE,30,negative,0
S1,TRUE,20,negative,0
S1,TRUE,0,negative,0
S1,TRUE,70,negative,0
S1,FALSE,-50,negative,1
S1,FALSE,0,negative,1
S1,TRUE,-80,negative,1
S1,FALSE,-20,negative,1
S1,FALSE,-0,negative,1
S1,TRUE,-50,negative,1
S1,FALSE,80,negative,0
S1,FALSE,-40,negative,1
S1,FALSE,30,negative,0
S1,TRUE,-50,negative,1
S1,FALSE,-60,negative,1
S1,FALSE,30,negative,0
S1,TRUE,-60,negative,1
S1,TRUE,30,negative,0
S1,TRUE,60,negative,0
S1,FALSE,20,negative,0
S1,TRUE,-80,negative,1
S1,TRUE,-80,negative,1
S1,TRUE,-60,negative,1
S1,FALSE,30,negative,1
S1,FALSE,20,negative,0
S1,TRUE,-60,negative,1
S1,TRUE,0,negative,1
S1,TRUE,-10,negative,1
S1,TRUE,40,negative,0
S1,TRUE,-20,negative,1
S1,TRUE,-50,negative,1
S1,FALSE,10,negative,1
S1,FALSE,70,negative,0
S1,FALSE,20,negative,0
S1,FALSE,30,negative,0
S1,FALSE,-40,negative,1
S1,FALSE,-10,negative,1
S1,FALSE,-20,negative,1
S1,FALSE,40,negative,0
S1,FALSE,40,negative,0
S1,FALSE,-20,negative,0
S1,TRUE,40,negative,0
S1,TRUE,-80,negative,1
S1,FALSE,60,negative,0
S1,FALSE,20,negative,1
S1,FALSE,-60,negative,1
S1,TRUE,50,negative,0
S1,TRUE,0,negative,1
S1,FALSE,20,negative,0
S1,TRUE,-0,negative,1
S1,TRUE,-30,negative,1
S1,FALSE,30,negative,0
S1,FALSE,10,negative,1
S1,FALSE,-20,negative,0
S1,TRUE,20,negative,0
S1,TRUE,10,negative,0
S1,FALSE,-80,negative,1
S1,TRUE,-50,negative,1
S1,TRUE,40,negative,1
S1,TRUE,-80,negative,1
S1,FALSE,20,negative,0
S1,FALSE,0,negative,0
S1,TRUE,40,negative,0
S1,TRUE,0,negative,0
S1,FALSE,-0,negative,0
S1,FALSE,-50,negative,1
S1,FALSE,-60,negative,1
S1,TRUE,-20,negative,1
S1,TRUE,40,negative,0
S1,TRUE,50,negative,0
S1,FALSE,30,negative,0
S1,TRUE,70,negative,0
S1,TRUE,-30,negative,1
S1,FALSE,60,negative,0
S1,TRUE,-40,negative,1
S1,FALSE,-80,negative,1
S1,TRUE,-20,negative,1
S1,FALSE,30,negative,1
S1,FALSE,-30,negative,0
S1,TRUE,0,negative,1
S1,TRUE,50,negative,0
S1,FALSE,40,negative,0
S1,TRUE,70,negative,0
S1,FALSE,60,negative,0
S1,FALSE,0,negative,0
S1,FALSE,-10,negative,1
S1,FALSE,30,negative,1
S1,TRUE,-40,negative,1
S1,TRUE,-30,negative,1
S1,TRUE,-50,negative,1
S1,TRUE,-80,negative,1
S1,TRUE,-40,negative,1
S1,TRUE,-30,negative,0
S1,FALSE,-10,negative,1
S1,TRUE,60,negative,1
S1,FALSE,80,negative,0
S1,FALSE,80,negative,0
S1,FALSE,70,negative,0
S1,FALSE,-40,negative,1
S1,FALSE,-60,negative,1
S1,FALSE,10,negative,0
S1,FALSE,-30,negative,0
S1,FALSE,-10,negative,1
S1,FALSE,-50,negative,1
S1,FALSE,-70,negative,1
S1,FALSE,-10,negative,0
S1,TRUE,-20,negative,1
S1,TRUE,70,negative,0
S1,FALSE,-20,negative,1
S1,FALSE,10,negative,1
S1,TRUE,30,negative,1
S1,FALSE,50,negative,0
S1,TRUE,0,negative,1
S1,FALSE,60,negative,0
S1,FALSE,20,negative,1
S1,TRUE,40,negative,0
S1,TRUE,-30,negative,0
S1,FALSE,-40,negative,1
S1,TRUE,-50,negative,1
S1,TRUE,-60,negative,1
S1,FALSE,40,negative,0
S1,TRUE,0,negative,1
S1,TRUE,20,negative,1
S1,TRUE,-40,negative,1
S1,FALSE,0,negative,0
S1,TRUE,40,negative,0
S1,FALSE,80,negative,0
S1,TRUE,50,negative,0
S1,TRUE,60,negative,0
S1,TRUE,0,negative,0
S1,TRUE,0,negative,0
S1,FALSE,60,negative,0
S1,TRUE,70,negative,0
S1,TRUE,-20,negative,1
S1,TRUE,-50,negative,1
S1,FALSE,20,negative,0
S1,TRUE,-50,negative,0
S1,FALSE,-20,negative,1
S1,FALSE,20,negative,0
S1,TRUE,10,negative,0
S1,TRUE,-80,negative,1
S1,TRUE,70,negative,0
S1,FALSE,-50,negative,1
S1,FALSE,-60,negative,1
S1,FALSE,80,negative,0
S1,TRUE,60,negative,0
S1,FALSE,0,negative,0
S1,TRUE,70,negative,0
S1,TRUE,70,negative,1
S1,FALSE,-20,negative,0
S1,TRUE,-70,negative,1
S1,TRUE,-30,negative,1
S1,FALSE,-40,negative,0
S1,FALSE,-40,negative,1
S1,FALSE,-20,negative,1
S1,FALSE,-40,negative,0
S1,FALSE,40,negative,0
S1,TRUE,-40,negative,1
S1,FALSE,40,negative,1
S1,TRUE,-70,negative,1
S1,TRUE,0,negative,1
S1,TRUE,0,negative,1
S1,FALSE,-30,negative,0
S1,TRUE,80,negative,0
S1,FALSE,50,negative,0
S1,FALSE,-10,negative,1
S1,FALSE,10,negative,1
S1,FALSE,0,negative,0
S1,FALSE,0,negative,1
S1,TRUE,30,negative,0
S1,TRUE,-0,negative,0
S1,FALSE,60,negative,0
S1,TRUE,-50,negative,1
S1,FALSE,50,negative,0
S1,FALSE,80,negative,0
S1,FALSE,-50,negative,0
S1,FALSE,-40,negative,1
S1,FALSE,40,negative,1
S1,FALSE,20,negative,0
S1,TRUE,40,negative,0
S1,FALSE,40,negative,0
S1,TRUE,50,negative,0
S1,TRUE,-80,negative,1
S1,FALSE,60,negative,0
S1,FALSE,-20,negative,1
S1,TRUE,-70,negative,1
S1,TRUE,-20,negative,0
S1,FALSE,10,negative,0
S1,TRUE,40,negative,1
S1,FALSE,-70,negative,1
S1,TRUE,-40,negative,0
S1,FALSE,70,negative,0
S1,TRUE,60,negative,0
S1,TRUE,-60,negative,1
S1,FALSE,-20,negative,1
S1,FALSE,-80,negative,1
S1,TRUE,-60,negative,1
S1,TRUE,-10,negative,0
S1,FALSE,-10,negative,0
S1,FALSE,-10,negative,1
S1,FALSE,-80,negative,1
S1,TRUE,-30,negative,1
S1,TRUE,-50,negative,1
S1,TRUE,10,negative,1
S1,FALSE,50,negative,0
S1,FALSE,-20,negative,1
S1,TRUE,40,negative,0
S1,FALSE,60,negative,0
S1,TRUE,40,negative,0
S1,TRUE,-70,negative,1
S1,FALSE,80,negative,0
S1,TRUE,70,negative,0
S4,TRUE,-30,negative,0
S4,FALSE,-0,negative,1
S4,FALSE,80,negative,0
S4,TRUE,-70,negative,1
S4,FALSE,-50,negative,1
S4,FALSE,-30,negative,1
S4,FALSE,30,negative,0
S4,TRUE,-80,negative,1
S4,FALSE,0,negative,0
S4,TRUE,-40,negative,0
S4,FALSE,0,negative,0
S4,TRUE,-0,negative,0
S4,TRUE,80,negative,0
S4,TRUE,-40,negative,1
S4,FALSE,50,negative,0
S4,FALSE,-70,negative,1
S4,FALSE,20,negative,0
S4,TRUE,50,negative,0
S4,FALSE,-70,negative,1
S4,FALSE,60,negative,1
S4,TRUE,-50,negative,0
S4,TRUE,-70,negative,1
S4,FALSE,10,negative,0
S4,TRUE,-10,negative,1
S4,TRUE,80,negative,0
S4,TRUE,70,negative,0
S4,TRUE,-80,negative,1
S4,TRUE,-60,negative,1
S4,TRUE,20,negative,0
S4,FALSE,70,negative,0
S4,TRUE,20,negative,0
S4,TRUE,-50,negative,1
S4,FALSE,-40,negative,0
S4,TRUE,-50,negative,1
S4,FALSE,-40,negative,1
S4,FALSE,20,negative,0
S4,TRUE,40,negative,0
S4,TRUE,10,negative,0
S4,TRUE,-40,negative,1
S4,FALSE,-60,negative,1
S4,FALSE,20,negative,0
S4,TRUE,-0,negative,0
S4,TRUE,10,negative,1
S4,TRUE,-40,negative,1
S4,FALSE,0,negative,1
S4,TRUE,-60,negative,1
S4,FALSE,30,negative,0
S4,FALSE,10,negative,1
S4,TRUE,30,negative,1
S4,TRUE,30,negative,0
S4,FALSE,50,negative,0
S4,TRUE,-60,negative,1
S4,FALSE,10,negative,0
S4,TRUE,-20,negative,0
S4,FALSE,40,negative,0
S4,FALSE,70,negative,0
S4,FALSE,60,negative,0
S4,TRUE,-70,negative,1
S4,TRUE,50,negative,0
S4,TRUE,-30,negative,1
S4,FALSE,-50,negative,1
S4,TRUE,10,negative,0
S4,TRUE,30,negative,0
S4,TRUE,-70,negative,1
S4,TRUE,40,negative,0
S4,TRUE,0,negative,1
S4,TRUE,-50,negative,1
S4,FALSE,10,negative,1
S4,FALSE,80,negative,0
S4,FALSE,70,negative,0
S4,TRUE,40,negative,0
S4,FALSE,-0,negative,0
S4,TRUE,-30,negative,1
S4,FALSE,50,negative,0
S4,TRUE,80,negative,0
S4,FALSE,-30,negative,1
S4,FALSE,-70,negative,1
S4,FALSE,10,negative,0
S4,FALSE,70,negative,0
S4,FALSE,10,negative,0
S4,FALSE,-50,negative,1
S4,FALSE,50,negative,0
S4,TRUE,-70,negative,1
S4,FALSE,-10,negative,0
S4,FALSE,0,negative,1
S4,FALSE,50,negative,0
S4,FALSE,50,negative,0
S4,FALSE,-40,negative,1
S4,TRUE,80,negative,0
S4,TRUE,0,negative,0
S4,TRUE,-50,negative,1
S4,FALSE,-40,negative,0
S4,FALSE,80,negative,0
S4,TRUE,10,negative,1
S4,FALSE,80,negative,0
S4,TRUE,-70,negative,1
S4,TRUE,-50,negative,1
S4,FALSE,40,negative,0
S4,TRUE,-50,negative,1
S4,TRUE,10,negative,0
S4,TRUE,0,negative,0
S4,TRUE,-80,negative,1
S4,FALSE,-30,negative,1
S4,TRUE,80,negative,0
S4,FALSE,50,negative,0
S4,TRUE,-60,negative,1
S4,TRUE,-80,negative,1
S4,TRUE,-70,negative,1
S4,FALSE,-30,negative,1
S4,TRUE,-20,negative,0
S4,TRUE,-50,negative,1
S4,TRUE,80,negative,0
S4,TRUE,50,negative,0
S4,FALSE,10,negative,0
S4,FALSE,40,negative,0
S4,FALSE,40,negative,0
S4,TRUE,80,negative,0
S4,FALSE,0,negative,0
S4,TRUE,0,negative,0
S4,TRUE,-80,negative,1
S4,FALSE,-50,negative,1
S4,FALSE,-20,negative,1
S4,TRUE,-30,negative,1
S4,FALSE,-80,negative,1
S4,FALSE,40,negative,0
S4,FALSE,-50,negative,1
S4,FALSE,10,negative,0
S4,TRUE,-70,negative,1
S4,FALSE,80,negative,0
S4,FALSE,-70,negative,1
S4,TRUE,50,negative,0
S4,FALSE,-40,negative,1
S4,FALSE,40,negative,0
S4,TRUE,-80,negative,1
S4,FALSE,10,negative,1
S4,FALSE,70,negative,0
S4,FALSE,-40,negative,1
S4,TRUE,-70,negative,1
S4,TRUE,-60,negative,1
S4,FALSE,50,negative,0
S4,FALSE,-0,negative,0
S4,TRUE,-60,negative,1
S4,FALSE,-60,negative,1
S4,TRUE,0,negative,1
S4,FALSE,-10,negative,0
S4,FALSE,-20,negative,1
S4,FALSE,-60,negative,1
S4,TRUE,-80,negative,1
S4,FALSE,40,negative,0
S4,TRUE,-70,negative,1
S4,TRUE,-30,negative,1
S4,TRUE,0,negative,1
S4,FALSE,-60,negative,1
S4,TRUE,50,negative,0
S4,FALSE,30,negative,0
S4,FALSE,-80,negative,1
S4,FALSE,0,negative,0
S4,TRUE,-70,negative,1
S4,TRUE,30,negative,0
S4,TRUE,40,negative,0
S4,FALSE,-30,negative,1
S4,TRUE,-10,negative,0
S4,TRUE,-20,negative,1
S4,TRUE,-80,negative,1
S4,FALSE,-40,negative,1
S4,FALSE,20,negative,0
S4,FALSE,20,negative,0
S4,FALSE,30,negative,0
S4,FALSE,70,negative,0
S4,FALSE,50,negative,0
S4,TRUE,70,negative,0
S4,TRUE,-40,negative,1
S4,FALSE,-40,negative,0
S4,TRUE,50,negative,0
S4,FALSE,40,negative,0
S4,TRUE,-10,negative,1
S4,FALSE,40,negative,0
S4,FALSE,-40,negative,1
S4,TRUE,-70,negative,1
S4,TRUE,60,negative,0
S4,FALSE,10,negative,1
S4,FALSE,-30,negative,1
S4,TRUE,-10,negative,1
S4,FALSE,20,negative,1
S4,FALSE,-60,negative,1
S4,FALSE,-20,negative,1
S4,FALSE,60,negative,0
S4,FALSE,0,negative,1
S4,TRUE,0,negative,1
S4,TRUE,50,negative,0
S4,FALSE,-20,negative,0
S4,TRUE,40,negative,1
S4,FALSE,-10,negative,0
S4,FALSE,-50,negative,1
S4,TRUE,0,negative,0
S4,FALSE,-30,negative,1
S4,FALSE,0,negative,0
S4,FALSE,-50,negative,0
S4,FALSE,10,negative,1
S4,FALSE,-30,negative,1
S4,TRUE,-80,negative,1
S4,TRUE,-70,negative,1
S4,FALSE,70,negative,0
S4,TRUE,20,negative,1
S4,TRUE,20,negative,1
S4,FALSE,-50,negative,1
S4,FALSE,30,negative,0
S4,FALSE,40,negative,0
S4,TRUE,10,negative,1
S4,FALSE,40,negative,0
S4,FALSE,60,negative,0
S4,FALSE,80,negative,0
S4,TRUE,50,negative,0
S4,TRUE,-70,negative,1
S4,TRUE,-50,negative,1
S4,FALSE,-40,negative,1
S4,TRUE,-50,negative,1
S4,TRUE,-20,negative,0
S4,TRUE,-60,negative,1
S4,FALSE,40,negative,0
S4,FALSE,40,negative,0
S4,TRUE,-70,negative,1
